id,sentence,meaning,created_at,updated_at,word_id,language,category_id
643,この期間に多くの仕事をした。,I did a lot of work during this period.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,431,ja,48
644,工事中のため通行止め。,Closed due to construction.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,457,ja,
645,春分を過ぎると昼が長くなる。,"After the spring equinox, the days get longer.",2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,502,ja,34
646,家族の幸福を願っている。,I wish for my family's happiness.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,396,ja,28
647,戸を開ける。,Open the door.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,377,ja,
648,試験の結果が意外だった。,The exam result was unexpected.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,392,ja,44
649,校長室に呼ばれた。,I was called to the principal's office.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,390,ja,44
650,好きな季節は秋です。,My favorite season is autumn.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,438,ja,34
651,有名な学者の講演を聞いた。,I attended a lecture by a famous scholar.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,420,ja,44
652,市場の需要が増えている。,Market demand is increasing.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,461,ja,48
653,夜空で星座を探す。,Look for constellations in the night sky.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,395,ja,34
654,想像力が豊かだ。,He has a rich imagination.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,421,ja,57
655,顧客への対応が大切だ。,Customer response is important.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,40,ja,48
656,今は忙しい時期だ。,It's a busy period right now.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,468,ja,6
657,室内プールで泳ぐ。,Swim in an indoor pool.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,452,ja,69
658,往復切符を買う。,I buy a round-trip ticket.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,453,ja,82
659,指示通りに作業した。,I worked according to the instructions.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,413,ja,48
660,室内で運動する。,Exercise indoors.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,452,ja,69
661,本を読んだ感想を書いた。,I wrote my impressions of the book.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,386,ja,
662,希望通りの仕事に就いた。,I got the job I had hoped for.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,425,ja,48
663,弓矢で狩りをした。,Hunted with bow and arrow.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,454,ja,69
664,文章の構成を考えた。,I thought about the structure of the text.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,410,ja,57
665,戸を閉めてください。,Please close the door.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,377,ja,
666,機械が故障した。,The machine broke down.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,515,ja,
667,机の上を整理した。,I tidied up my desk.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,383,ja,
668,テレビで放送を見た。,I watched the broadcast on TV.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,439,ja,52
669,日本の大使がスピーチをした。,The Japanese ambassador gave a speech.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,370,ja,81
670,これは基本的な考え方だ。,This is a fundamental way of thinking.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,506,ja,57
671,広場でイベントが開かれた。,An event was held in the square.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,476,ja,
672,委員会で新しい規則が決まった。,A new rule was decided in the committee.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,496,ja,48
673,現代は情報の時代だ。,The modern age is an era of information.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,488,ja,
674,この話には大切な教訓がある。,This story has an important moral.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,397,ja,57
675,数学の教科書を忘れた。,I forgot my math textbook.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,436,ja,44
676,話と実際が違った。,The talk and the reality were different.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,456,ja,65
677,書類を会社に提出した。,I submitted the documents to the company.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,401,ja,48
678,川に大きな岩がある。,There is a big rock in the river.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,400,ja,34
679,仕事の後に帰宅する。,Return home after work.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,426,ja,28
680,今日は最高の天気だ。,Today is the best weather.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,402,ja,34
681,江戸時代の文化を学んだ。,I studied the culture of the Edo era.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,488,ja,44
682,評価の基準を設ける。,I set an evaluation standard.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,512,ja,48
683,幸福な人生を送りたい。,I want to live a happy life.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,396,ja,55
684,戸外で遊ぶ。,Play outdoors.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,504,ja,
685,天気の変化が激しい。,The weather changes drastically.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,442,ja,34
686,戸外の空気を吸う。,Breathe the outdoor air.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,504,ja,34
687,バランスよく栄養を摂る。,I take in nutrition in a balanced way.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,382,ja,17
688,季節によって気温が変わる。,The temperature changes with the seasons.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,438,ja,34
689,よい機会を逃した。,I missed a good opportunity.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,516,ja,
690,その演奏は感動的だった。,That performance was moving.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,412,ja,55
691,最新の技術を使う。,I use the latest technology.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,372,ja,
692,機械を操作する方法を学んだ。,I learned how to operate the machine.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,515,ja,
693,日本の庭園はとても美しい。,Japanese gardens are very beautiful.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,482,ja,39
694,船は太平洋を渡った。,The ship crossed the Pacific Ocean.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,403,ja,39
695,そうするのは当然だ。,It is obvious to do so.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,371,ja,
696,健康検査を受ける。,I undergo a health checkup.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,511,ja,79
697,環境委員会に参加した。,I participated in the environmental committee.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,496,ja,48
698,駅の東口から出てください。,Please exit from the east exit of the station.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,388,ja,82
699,将来のために貯金する。,Save money for the future.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,492,ja,80
700,自分の弱点を知る。,Know one's own weakness.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,394,ja,57
701,幸運にも合格できた。,I was lucky enough to pass.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,434,ja,44
702,道路の工事が行われている。,Road construction is underway.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,457,ja,
703,窓から景色を眺める。,Look at the view from the window.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,477,ja,
704,家族が居間に集まる。,The family gathers in the living room.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,499,ja,28
705,自分の星座は何ですか？,What is your constellation?,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,395,ja,
706,東口で待ち合わせしよう。,Let's meet at the east exit.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,388,ja,82
707,駅まで往復30分かかる。,It takes 30 minutes to go to the station and back.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,453,ja,82
708,投票結果が発表された。,The voting results were announced.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,385,ja,81
709,様子を見てから決める。,I'll decide after seeing how things go.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,443,ja,
710,有効な方法を探している。,I'm looking for an effective method.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,449,ja,
711,英単語を暗記する。,I memorize English vocabulary.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,409,ja,44
712,日本酒は米から作る。,Japanese sake is made from rice.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,455,ja,
713,準備ができ次第、出発しよう。,Let's depart as soon as we're ready.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,399,ja,
714,博物館で日本刀を見た。,I saw a Japanese sword at the museum.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,472,ja,
715,抹茶アイスを食べた。,I ate matcha ice cream.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,404,ja,
716,後悔しないように生きる。,Live without regret.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,508,ja,55
717,旅館に泊まった。,I stayed at a Japanese inn.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,485,ja,39
718,大雪で電車が止まった。,The train stopped due to heavy snow.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,430,ja,82
719,新幹線は速くて便利だ。,The bullet train is fast and convenient.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,369,ja,39
720,朝市場で野菜を買う。,Buy vegetables at the morning market.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,461,ja,72
721,あの選択を後悔している。,I regret that choice.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,508,ja,55
722,新幹線で東京から大阪へ行く。,Go from Tokyo to Osaka by bullet train.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,369,ja,39
723,家賃が高くて引っ越した。,The rent was high so I moved out.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,474,ja,84
724,帰宅が遅くなった。,I got home late.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,426,ja,28
725,寝室のカーテンを閉める。,Close the bedroom curtains.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,450,ja,28
726,このチケットは一か月間有効です。,This ticket is valid for one month.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,449,ja,6
727,音楽の才能がある。,I have a talent for music.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,373,ja,
728,山の景色が美しい。,The mountain scenery is beautiful.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,477,ja,34
729,想像もできなかったことが起きた。,Something happened that I couldn't even imagine.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,421,ja,
730,映画を見て感動した。,I was moved by the movie.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,412,ja,55
731,書類を整理する必要がある。,I need to organize the documents.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,383,ja,48
732,弓矢の練習をする。,Practice with bow and arrow.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,454,ja,69
733,売上の増加が見られた。,An increase in sales was observed.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,491,ja,48
734,大雪警報が出た。,A heavy snow warning was issued.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,430,ja,34
735,重要な書類にサインする。,Sign an important document.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,401,ja,48
736,品質検査を行う。,I carry out a quality inspection.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,511,ja,48
737,売買契約を結ぶ。,Sign a sales contract.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,507,ja,48
738,彼は明るい性格だ。,He has a bright personality.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,433,ja,
739,校長先生が話した。,The school principal spoke.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,390,ja,44
740,基本をしっかり学ぶ。,I study the basics thoroughly.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,506,ja,44
741,実際にやってみると難しかった。,"When I actually tried it, it was difficult.",2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,456,ja,
742,抹茶は日本の伝統的な飲み物だ。,Matcha is a traditional Japanese drink.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,404,ja,
743,昭和の時代の話を聞いた。,I heard stories about the Showa era.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,501,ja,6
744,その建物は昭和初期に建てられた。,That building was built in the early Showa period.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,501,ja,6
745,日本酒を冷やして飲む。,Drink Japanese sake chilled.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,455,ja,
746,小麦の収穫が始まった。,The wheat harvest began.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,497,ja,34
747,教科書を開いてください。,Please open your textbook.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,436,ja,44
748,意外なところで旧友に会った。,I met an old friend in an unexpected place.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,392,ja,
749,工業地帯に工場が多い。,There are many factories in the industrial zone.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,483,ja,48
750,当然の結果だ。,It is a natural result.,2026-07-11T13:28:54.148165+00:00,2026-07-11T13:28:54.148165+00:00,371,ja,
751,彼は学級委員に選ばれた。,He was elected class committee member.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,495,ja,44
752,もう我慢できない。,I can't take it anymore.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,458,ja,55
753,担当者に連絡する。,Contact the person in charge.,2026-07-11T13:28:54.148165+00:00,2026-08-29T05:35:26.246638+00:00,374,ja,48
